date,price
3/10/2017,44.43
4/10/2017,44.51
5/10/2017,46.69
6/10/2017,46.21
9/10/2017,46.29
10/10/2017,46.29
11/10/2017,44.99
12/10/2017,46.37
13/10/2017,47.1
16/10/2017,46.37
17/10/2017,45.48
18/10/2017,45.88
19/10/2017,45.32
20/10/2017,45.72
23/10/2017,45.32
24/10/2017,45.32
25/10/2017,45.72
26/10/2017,46.29
27/10/2017,47.34
30/10/2017,48.55
31/10/2017,48.15
1/11/2017,48.55
2/11/2017,48.63
3/11/2017,48.71
6/11/2017,48.71
7/11/2017,48.47
8/11/2017,48.47
9/11/2017,48.07
10/11/2017,48.15
13/11/2017,47.74
14/11/2017,46.93
15/11/2017,45.72
16/11/2017,47.74
17/11/2017,46.93
20/11/2017,47.82
21/11/2017,50.49
22/11/2017,51.79
23/11/2017,51.79
24/11/2017,52.03
27/11/2017,55.03
28/11/2017,56.64
29/11/2017,56.64
30/11/2017,54.3
1/12/2017,55.43
4/12/2017,55.84
5/12/2017,55.75
6/12/2017,54.78
7/12/2017,55.84
8/12/2017,58.18
11/12/2017,58.26
12/12/2017,58.43
13/12/2017,57.94
14/12/2017,59.15
15/12/2017,58.02
18/12/2017,61.1
19/12/2017,61.5
20/12/2017,61.58
21/12/2017,59.23
22/12/2017,59.8
25/12/2017,60.04
26/12/2017,61.1
27/12/2017,60.69
28/12/2017,61.26
29/12/2017,62.07
2/1/2018,64.74
3/1/2018,66.76
4/1/2018,66.76
5/1/2018,68.54
8/1/2018,71.86
9/1/2018,72.83
10/1/2018,70.4
11/1/2018,72.83
12/1/2018,75.26
15/01/2018,75.09
16/01/2018,74.77
17/01/2018,72.99
18/01/2018,74.45
19/01/2018,70.81
22/01/2018,74.85
25/01/2018,78.66
26/01/2018,78.9
29/01/2018,76.47
30/01/2018,73.48
31/01/2018,74.53
1/2/2018,74.53
2/2/2018,73.64
5/2/2018,68.54
6/2/2018,69.59
7/2/2018,67.16
8/2/2018,68.78
9/2/2018,66.52
12/2/2018,68.78
13/02/2018,69.27
21/02/2018,72.42
22/02/2018,71.21
23/02/2018,72.67
26/02/2018,72.75
27/02/2018,73.96
28/02/2018,72.18
1/3/2018,73.64
2/3/2018,74.04
5/3/2018,73.64
6/3/2018,73.23
7/3/2018,73.96
8/3/2018,76.07
9/3/2018,76.15
12/3/2018,77.04
13/03/2018,76.88
14/03/2018,76.07
15/03/2018,75.26
16/03/2018,74.45
19/03/2018,76.31
20/03/2018,81.33
21/03/2018,82.86
22/03/2018,83.83
23/03/2018,82.54
26/03/2018,88.28
27/03/2018,88.2
28/03/2018,89.34
29/03/2018,88.61
30/03/2018,91.85
2/4/2018,92.74
3/4/2018,91.44
4/4/2018,89.01
5/4/2018,88.61
6/4/2018,86.42
9/4/2018,86.59
10/4/2018,84.97
11/4/2018,79.3
12/4/2018,82.54
13/04/2018,82.94
16/04/2018,84.4
17/04/2018,84.16
18/04/2018,80.92
19/04/2018,75.26
20/04/2018,77.85
23/04/2018,76.88
24/04/2018,77.52
26/04/2018,72.18
27/04/2018,74.29
2/5/2018,75.58
3/5/2018,74.45
4/5/2018,74.04
7/5/2018,78.09
8/5/2018,78.49
9/5/2018,76.88
10/5/2018,76.07
11/5/2018,75.98
14/05/2018,79.3
15/05/2018,77.85
16/05/2018,75.18
17/05/2018,70.4
18/05/2018,74.85
21/05/2018,72.02
22/05/2018,68.78
23/05/2018,68.78
24/05/2018,68.38
25/05/2018,67.57
28/05/2018,64.74
29/05/2018,64.74
30/05/2018,64.74
31/05/2018,65.55
1/6/2018,67.89
4/6/2018,68.14
5/6/2018,69.11
6/6/2018,69.19
7/6/2018,70.64
8/6/2018,69.59
11/6/2018,68.78
12/6/2018,66.68
13/06/2018,67.57
14/06/2018,68.38
15/06/2018,68.78
18/06/2018,67.97
19/06/2018,64.74
20/06/2018,65.55
21/06/2018,65.55
22/06/2018,65.55
25/06/2018,67.16
26/06/2018,66.76
27/06/2018,65.55
28/06/2018,63.93
29/06/2018,63.93
2/7/2018,61.5
3/7/2018,59.88
4/7/2018,59.96
5/7/2018,59.8
6/7/2018,59.88
9/7/2018,60.04
10/7/2018,60.04
11/7/2018,59.88
12/7/2018,59.88
13/07/2018,60.61
16/07/2018,60.04
17/07/2018,60.29
18/07/2018,61.5
19/07/2018,64.01
20/07/2018,64.01
23/07/2018,64.01
24/07/2018,65.14
25/07/2018,65.55
26/07/2018,65.55
27/07/2018,65.79
30/07/2018,65.87
31/07/2018,68.14
1/8/2018,68.14
2/8/2018,68.14
3/8/2018,68.78
6/8/2018,70.73
7/8/2018,72.83
8/8/2018,72.83
9/8/2018,72.75
10/8/2018,72.02
13/08/2018,73.56
14/08/2018,75.66
15/08/2018,74.04
16/08/2018,72.83
17/08/2018,72.51
20/08/2018,72.75
21/08/2018,73.07
22/08/2018,74.45
23/08/2018,73.8
24/08/2018,73.31
27/08/2018,73.8
28/08/2018,73.96
29/08/2018,73.64
30/08/2018,78.49
31/08/2018,76.88
4/9/2018,76.07
5/9/2018,75.26
6/9/2018,76.71
7/9/2018,76.88
10/9/2018,74.04
11/9/2018,74.85
12/9/2018,74.93
13/09/2018,74.77
14/09/2018,74.12
17/09/2018,74.12
18/09/2018,72.91
19/09/2018,73.8
20/09/2018,74.85
21/09/2018,73.64
24/09/2018,76.47
25/09/2018,76.39
26/09/2018,75.66
27/09/2018,74.85
28/09/2018,75.09
1/10/2018,75.98
2/10/2018,76.07
3/10/2018,75.42
4/10/2018,75.98
5/10/2018,73.64
8/10/2018,72.67
9/10/2018,71.21
10/10/2018,68.38
11/10/2018,63.6
12/10/2018,65.79
15/10/2018,63.52
16/10/2018,63.6
17/10/2018,65.55
18/10/2018,64.9
19/10/2018,65.55
22/10/2018,64.09
23/10/2018,62.71
24/10/2018,60.69
25/10/2018,62.71
26/10/2018,61.9
29/10/2018,61.9
30/10/2018,63.12
31/10/2018,67.16
1/11/2018,66.36
2/11/2018,68.38
5/11/2018,68.94
6/11/2018,67.97
7/11/2018,68.54
8/11/2018,68.38
9/11/2018,68.22
12/11/2018,67.65
13/11/2018,63.93
14/11/2018,63.93
15/11/2018,64.25
16/11/2018,64.41
19/11/2018,66.19
20/11/2018,66.19
21/11/2018,65.71
22/11/2018,66.36
23/11/2018,66.03
26/11/2018,66.44
27/11/2018,66.36
28/11/2018,65.79
29/11/2018,65.55
30/11/2018,64.74
3/12/2018,66.52
4/12/2018,68.05
5/12/2018,68.05
6/12/2018,67.81
7/12/2018,68.46
10/12/2018,69.27
11/12/2018,69.51
12/12/2018,70.4
13/12/2018,70.48
14/12/2018,69.19
17/12/2018,66.36
18/12/2018,65.71
19/12/2018,65.95
20/12/2018,65.55
21/12/2018,63.6
24/12/2018,63.93
25/12/2018,64.74
26/12/2018,63.93
27/12/2018,63.93
28/12/2018,62.71
2/1/2019,63.6
3/1/2019,63.12
4/1/2019,61.66
7/1/2019,63.28
8/1/2019,63.93
9/1/2019,63.93
10/1/2019,64.9
11/1/2019,65.3
14/01/2019,65.14
15/01/2019,66.27
16/01/2019,65.87
17/01/2019,64.9
18/01/2019,65.55
21/01/2019,65.38
22/01/2019,64.82
23/01/2019,63.12
24/01/2019,63.12
25/01/2019,63.36
28/01/2019,64.01
29/01/2019,64.33
30/01/2019,64.01
31/01/2019,62.88
1/2/2019,63.44
11/2/2019,64.9
12/2/2019,66.6
13/02/2019,69.51
14/02/2019,69.59
15/02/2019,68.54
18/02/2019,69.11
19/02/2019,70
20/02/2019,69.59
21/02/2019,72.59
22/02/2019,71.53
25/02/2019,73.8
26/02/2019,72.83
27/02/2019,72.75
28/02/2019,71.94
1/3/2019,72.02
4/3/2019,72.42
5/3/2019,72.34
6/3/2019,72.83
7/3/2019,72.83
8/3/2019,72.67
11/3/2019,72.51
12/3/2019,71.62
13/03/2019,72.02
14/03/2019,71.7
15/03/2019,70
18/03/2019,70.24
19/03/2019,70.4
20/03/2019,68.78
21/03/2019,68.78
22/03/2019,68.38
25/03/2019,66.52
26/03/2019,67.25
27/03/2019,68.78
28/03/2019,68.78
29/03/2019,68.22
1/4/2019,71.21
2/4/2019,71.29
3/4/2019,70.97
4/4/2019,71.05
5/4/2019,71.45
8/4/2019,71.45
9/4/2019,70.81
10/4/2019,70.16
11/4/2019,70.97
12/4/2019,71.05
16/04/2019,71.05
17/04/2019,71.21
18/04/2019,69.59
19/04/2019,70.89
22/04/2019,71.13
23/04/2019,71.13
24/04/2019,71.21
25/04/2019,70.73
26/04/2019,70.32
2/5/2019,71.62
3/5/2019,71.7
6/5/2019,70.4
7/5/2019,71.13
8/5/2019,71.05
9/5/2019,70.97
10/5/2019,70.81
13/05/2019,70.16
14/05/2019,70
15/05/2019,71.05
16/05/2019,70.4
17/05/2019,70
20/05/2019,71.21
21/05/2019,73.88
22/05/2019,72.83
23/05/2019,72.83
24/05/2019,70.56
27/05/2019,71.53
28/05/2019,70.4
29/05/2019,70.64
30/05/2019,69.19
31/05/2019,69.43
3/6/2019,68.78
4/6/2019,68.78
5/6/2019,68.78
6/6/2019,68.94
7/6/2019,69.59
10/6/2019,70.16
11/6/2019,69.59
12/6/2019,68.78
13/06/2019,68.38
14/06/2019,68.14
17/06/2019,67.57
18/06/2019,66.36
19/06/2019,67
20/06/2019,66.76
21/06/2019,67.97
24/06/2019,68.05
25/06/2019,67.97
26/06/2019,69.19
27/06/2019,66.36
28/06/2019,67.16
1/7/2019,69.27
2/7/2019,68.46
3/7/2019,68.38
4/7/2019,68.94
5/7/2019,68.78
8/7/2019,68.38
9/7/2019,68.14
10/7/2019,68.14
11/7/2019,66.76
12/7/2019,65.95
15/07/2019,64.66
16/07/2019,65.06
17/07/2019,64.58
18/07/2019,61.34
19/07/2019,62.88
22/07/2019,64.09
23/07/2019,64.41
24/07/2019,65.3
25/07/2019,65.38
26/07/2019,65.47
29/07/2019,65.55
30/07/2019,64.66
31/07/2019,64.74
1/8/2019,64.82
2/8/2019,63.93
5/8/2019,62.15
6/8/2019,60.69
7/8/2019,60.53
8/8/2019,60.53
9/8/2019,61.58
12/8/2019,61.5
13/08/2019,61.18
14/08/2019,61.18
15/08/2019,61.58
16/08/2019,62.31
19/08/2019,62.39
20/08/2019,61.66
21/08/2019,62.31
22/08/2019,63.12
23/08/2019,62.31
26/08/2019,61.5
27/08/2019,60.69
28/08/2019,60.53
29/08/2019,60.69
30/08/2019,61.01
3/9/2019,59.88
4/9/2019,60.69
5/9/2019,60.29
6/9/2019,59.88
9/9/2019,59.88
10/9/2019,61.58
11/9/2019,63.12
12/9/2019,62.15
13/09/2019,61.9
16/09/2019,62.96
17/09/2019,64.33
18/09/2019,65.47
19/09/2019,64.9
20/09/2019,64.9
23/09/2019,64.74
24/09/2019,63.93
25/09/2019,63.93
26/09/2019,63.52
27/09/2019,64.25
30/09/2019,63.52
1/10/2019,63.77
2/10/2019,62.31
3/10/2019,63.12
4/10/2019,62.63
7/10/2019,61.9
8/10/2019,62.23
9/10/2019,62.31
10/10/2019,62.31
11/10/2019,62.31
14/10/2019,61.99
15/10/2019,63.28
16/10/2019,62.96
17/10/2019,62.31
18/10/2019,61.5
21/10/2019,60.69
22/10/2019,60.21
23/10/2019,61.34
24/10/2019,61.18
25/10/2019,60.37
28/10/2019,60.29
29/10/2019,59.88
30/10/2019,59.88
31/10/2019,60.04
1/11/2019,61.26
4/11/2019,61.74
5/11/2019,61.5
6/11/2019,61.5
7/11/2019,61.9
8/11/2019,62.15
11/11/2019,60.29
12/11/2019,60.69
13/11/2019,60.12
14/11/2019,60.85
15/11/2019,60.29
18/11/2019,60.21
19/11/2019,59.88
20/11/2019,59.56
21/11/2019,57.86
22/11/2019,57.05
25/11/2019,57.86
26/11/2019,57.86
27/11/2019,57.45
28/11/2019,56.24
29/11/2019,56.64
2/12/2019,55.84
3/12/2019,51.95
4/12/2019,50.58
5/12/2019,50.17
6/12/2019,50.58
9/12/2019,48.96
10/12/2019,45.8
11/12/2019,45.07
12/12/2019,47.34
13/12/2019,46.93
16/12/2019,45.88
17/12/2019,45.4
18/12/2019,45.64
19/12/2019,44.99
20/12/2019,44.51
23/12/2019,41.76
24/12/2019,44.1
25/12/2019,45.07
26/12/2019,46.13
27/12/2019,46.04
30/12/2019,46.21
31/12/2019,45.72
2/1/2020,46.13
3/1/2020,46.53
6/1/2020,45.8
7/1/2020,45.96
8/1/2020,45.32
9/1/2020,46.13
10/1/2020,45.72
13/01/2020,46.13
14/01/2020,45.8
15/01/2020,45.72
16/01/2020,45.48
17/01/2020,44.51
20/01/2020,43.94
21/01/2020,44.1
22/01/2020,43.21
30/01/2020,40.54
31/01/2020,40.54
3/2/2020,40.46
4/2/2020,40.46
5/2/2020,40.46
6/2/2020,40.38
7/2/2020,40.38
10/2/2020,40.38
11/2/2020,40.38
12/2/2020,40.87
13/02/2020,40.62
14/02/2020,40.3
17/02/2020,40.22
18/02/2020,40.22
19/02/2020,40.78
20/02/2020,41.35
21/02/2020,42.89
24/02/2020,41.35
25/02/2020,40.95
26/02/2020,40.26
27/02/2020,40.22
28/02/2020,39.65
2/3/2020,39.65
3/3/2020,39.65
4/3/2020,39.65
5/3/2020,41.19
6/3/2020,44.02
9/3/2020,42.08
10/3/2020,42.4
11/3/2020,40.42
12/3/2020,40.42
13/03/2020,40.34
16/03/2020,40.06
17/03/2020,40.06
18/03/2020,39.98
19/03/2020,39.81
20/03/2020,39.81
23/03/2020,39.81
24/03/2020,39.73
25/03/2020,39.73
26/03/2020,39.65
27/03/2020,39.89
30/03/2020,39.73
31/03/2020,39.65
1/4/2020,39.81
3/4/2020,42.32
6/4/2020,45.23
7/4/2020,46.53
8/4/2020,47.66
9/4/2020,48.07
10/4/2020,48.71
13/04/2020,47.02
14/04/2020,49.36
15/04/2020,49.28
16/04/2020,49.2
17/04/2020,49.04
20/04/2020,48.07
21/04/2020,45.8
22/04/2020,47.1
23/04/2020,47.1
24/04/2020,48.15
27/04/2020,47.34
28/04/2020,48.31
29/04/2020,47.58
4/5/2020,46.37
5/5/2020,45.64
6/5/2020,46.93
7/5/2020,47.58
8/5/2020,49.36
11/5/2020,51.06
12/5/2020,50.17
13/05/2020,50.09
14/05/2020,51.71
15/05/2020,50.25
18/05/2020,50.58
19/05/2020,50.98
20/05/2020,51.63
21/05/2020,51.63
22/05/2020,50.17
25/05/2020,50.01
26/05/2020,50.58
27/05/2020,50.58
28/05/2020,50.82
29/05/2020,50.74
1/6/2020,51.06
2/6/2020,51.71
3/6/2020,51.79
4/6/2020,51.38
5/6/2020,50.98
8/6/2020,51.3
9/6/2020,50.98
10/6/2020,50.9
11/6/2020,47.34
12/6/2020,47.34
15/06/2020,45.64
16/06/2020,46.61
17/06/2020,46.53
18/06/2020,46.13
19/06/2020,46.13
22/06/2020,47.18
23/06/2020,47.26
24/06/2020,46.29
25/06/2020,45.88
26/06/2020,45.64
29/06/2020,44.59
30/06/2020,43.78
1/7/2020,44.91
2/7/2020,46.29
3/7/2020,46.29
6/7/2020,46.61
7/7/2020,46.13
8/7/2020,46.13
9/7/2020,46.45
10/7/2020,46.04
13/07/2020,45.8
14/07/2020,45.32
15/07/2020,45.07
16/07/2020,46.13
17/07/2020,45.48
20/07/2020,44.51
21/07/2020,44.26
22/07/2020,43.86
23/07/2020,43.62
24/07/2020,42.08
27/07/2020,40.06
28/07/2020,40.87
29/07/2020,39.93
30/07/2020,40.3
31/07/2020,40.87
3/8/2020,42.56
4/8/2020,43.7
5/8/2020,44.51
6/8/2020,43.62
7/8/2020,43.78
10/8/2020,44.1
11/8/2020,44.18
12/8/2020,43.86
13/08/2020,44.02
14/08/2020,43.21
17/08/2020,42.89
18/08/2020,42.4
19/08/2020,42.65
20/08/2020,42.08
21/08/2020,42.56
24/08/2020,43.37
25/08/2020,43.37
26/08/2020,43.29
27/08/2020,43.37
28/08/2020,44.1
31/08/2020,44.51
1/9/2020,44.18
3/9/2020,44.83
4/9/2020,45.56
7/9/2020,44.18
8/9/2020,44.34
9/9/2020,44.51
10/9/2020,44.34
11/9/2020,44.51
14/09/2020,44.99
15/09/2020,44.83
16/09/2020,44.43
17/09/2020,43.7
18/09/2020,43.86
21/09/2020,44.1
22/09/2020,43.94
23/09/2020,44.83
24/09/2020,44.51
25/09/2020,44.26
28/09/2020,44.26
29/09/2020,43.37
30/09/2020,44.18
1/10/2020,44.43
2/10/2020,43.78
5/10/2020,45.32
6/10/2020,46.93
7/10/2020,50.09
8/10/2020,51.71
9/10/2020,55.11
12/10/2020,56.81
13/10/2020,60.53
14/10/2020,64.74
15/10/2020,65.63
16/10/2020,64.74
19/10/2020,66.36
20/10/2020,67.73
21/10/2020,67.73
22/10/2020,68.78
23/10/2020,69.59
26/10/2020,71.13
27/10/2020,71.13
28/10/2020,69.59
29/10/2020,67.97
30/10/2020,67.97
2/11/2020,68.38
3/11/2020,67.97
4/11/2020,68.14
5/11/2020,71.13
6/11/2020,72.75
9/11/2020,77.36
10/11/2020,77.2
11/11/2020,77.2
12/11/2020,75.34
13/11/2020,72.91
16/11/2020,67.89
17/11/2020,68.78
18/11/2020,67.08
19/11/2020,66.36
20/11/2020,66.36
23/11/2020,67.25
24/11/2020,66.36
25/11/2020,66.6
26/11/2020,67.73
27/11/2020,67.73
30/11/2020,66.36
1/12/2020,67.16
2/12/2020,67.33
3/12/2020,67.49
4/12/2020,69.59
7/12/2020,69.59
8/12/2020,69.19
9/12/2020,69.11
10/12/2020,67.89
11/12/2020,68.38
14/12/2020,68.38
15/12/2020,68.38
16/12/2020,68.38
17/12/2020,68.79
18/12/2020,68.87
21/12/2020,68.62
22/12/2020,67.8
23/12/2020,67.8
24/12/2020,67.72
25/12/2020,67.56
28/12/2020,67.48
29/12/2020,68.13
30/12/2020,68.38
31/12/2020,72.8
4/1/2021,72.8
5/1/2021,73.13
6/1/2021,72.31
7/1/2021,75.34
8/1/2021,76.24
11/1/2021,77.06
12/1/2021,76.97
13/01/2021,76.4
14/01/2021,75.58
15/01/2021,76.16
18/01/2021,77.87
19/01/2021,74.44
20/01/2021,74.44
21/01/2021,74.93
22/01/2021,76.4
25/01/2021,79.43
26/01/2021,78.2
27/01/2021,75.09
28/01/2021,69.85
29/01/2021,70.01
1/2/2021,67.15
2/2/2021,68.79
3/2/2021,72.8
4/2/2021,73.29
5/2/2021,73.37
8/2/2021,70.1
9/2/2021,72.63
17/02/2021,75.34
18/02/2021,77.87
19/02/2021,77.71
22/02/2021,77.47
23/02/2021,75.91
24/02/2021,74.52
25/02/2021,73.37
26/02/2021,73.94
1/3/2021,74.76
2/3/2021,74.44
3/3/2021,74.11
4/3/2021,72.39
5/3/2021,73.04
8/3/2021,71.57
9/3/2021,71
10/3/2021,71.24
11/3/2021,71.49
12/3/2021,71.49
15/03/2021,72.47
16/03/2021,72.06
17/03/2021,72.06
18/03/2021,73.45
19/03/2021,72.63
22/03/2021,72.14
23/03/2021,70.83
24/03/2021,69.69
25/03/2021,70.42
26/03/2021,70.34
29/03/2021,70.51
30/03/2021,72.47
31/03/2021,75.75
1/4/2021,75.58
2/4/2021,75.91
5/4/2021,76.16
6/4/2021,75.25
7/4/2021,76.81
8/4/2021,76.16
9/4/2021,75.42
12/4/2021,75.25
13/04/2021,77.14
14/04/2021,82.46
15/04/2021,81.89
16/04/2021,81.97
19/04/2021,87.7
20/04/2021,86.39
22/04/2021,80.41
23/04/2021,81.89
26/04/2021,77.79
27/04/2021,80.25
28/04/2021,81.07
29/04/2021,80.25
4/5/2021,78.53
5/5/2021,78.61
6/5/2021,78.28
7/5/2021,77.79
10/5/2021,83.2
11/5/2021,83.12
12/5/2021,85.16
13/05/2021,84.34
14/05/2021,88.52
17/05/2021,85.33
18/05/2021,86.06
19/05/2021,88.44
20/05/2021,93.02
21/05/2021,91.63
24/05/2021,91.71
25/05/2021,93.02
26/05/2021,93.02
27/05/2021,90.08
28/05/2021,92.12
31/05/2021,90.16
1/6/2021,87.62
2/6/2021,86.55
3/6/2021,85.98
4/6/2021,87.87
7/6/2021,85.57
8/6/2021,85.16
9/6/2021,85.57
10/6/2021,84.43
11/6/2021,86.8
14/06/2021,87.54
15/06/2021,87.21
16/06/2021,85.33
17/06/2021,84.34
18/06/2021,87.21
21/06/2021,89.01
22/06/2021,88.85
23/06/2021,87.46
24/06/2021,87.21
25/06/2021,87.13
28/06/2021,89.18
29/06/2021,88.85
30/06/2021,91.22
1/7/2021,93.74
2/7/2021,94.07
5/7/2021,92.17
6/7/2021,90.02
7/7/2021,95.8
8/7/2021,98.94
9/7/2021,96.55
12/7/2021,99.02
13/07/2021,94.98
14/07/2021,95.97
15/07/2021,94.98
16/07/2021,99.52
19/07/2021,98.61
20/07/2021,101.58
21/07/2021,100.76
22/07/2021,101.5
23/07/2021,98.28
26/07/2021,100.02
27/07/2021,103.65
28/07/2021,102.82
29/07/2021,105.47
30/07/2021,110.67
2/8/2021,112.49
3/8/2021,113.81
4/8/2021,112.32
5/8/2021,111.5
6/8/2021,111.08
9/8/2021,116.45
10/8/2021,114.39
11/8/2021,112.82
12/8/2021,110.67
13/08/2021,110.26
16/08/2021,110.26
17/08/2021,109.43
18/08/2021,111.08
19/08/2021,112.57
20/08/2021,110.5
23/08/2021,104.89
24/08/2021,106.13
25/08/2021,111.5
26/08/2021,110.67
27/08/2021,112.24
30/08/2021,109.51
31/08/2021,111.5
1/9/2021,110.09
6/9/2021,108.27
7/9/2021,107.2
8/9/2021,105.71
9/9/2021,108.19
10/9/2021,107.37
13/09/2021,107.86
14/09/2021,111.91
15/09/2021,119.67
16/09/2021,123.72
17/09/2021,120.58
20/09/2021,118.1
21/09/2021,118.52
22/09/2021,121.41
23/09/2021,119.75
24/09/2021,117.61
27/09/2021,111.5
28/09/2021,112.32
29/09/2021,116.45
30/09/2021,117.77
1/10/2021,115.63
4/10/2021,116.62
5/10/2021,116.62
6/10/2021,117.44
7/10/2021,117.03
8/10/2021,120.17
11/10/2021,121.41
12/10/2021,120.17
13/10/2021,118.19
14/10/2021,117.36
15/10/2021,116.45
18/10/2021,118.1
19/10/2021,116.45
20/10/2021,118.19
21/10/2021,115.79
22/10/2021,115.71
25/10/2021,115.96
26/10/2021,115.29
27/10/2021,121.24
28/10/2021,125.29
29/10/2021,124.63
1/11/2021,120.17
2/11/2021,120.17
3/11/2021,120.17
4/11/2021,122.15
5/11/2021,122.07
8/11/2021,125.54
9/11/2021,122.07
10/11/2021,121.98
11/11/2021,121.32
12/11/2021,123.55
15/11/2021,127.19
16/11/2021,125.54
17/11/2021,124.3
18/11/2021,122.23
19/11/2021,121.74
22/11/2021,123.8
23/11/2021,129.25
24/11/2021,129.67
25/11/2021,130.08
26/11/2021,130.08
29/11/2021,125.95
30/11/2021,123.22
1/12/2021,123.8
2/12/2021,125.54
3/12/2021,124.71
6/12/2021,124.71
7/12/2021,125.45
8/12/2021,124.79
9/12/2021,127.19
10/12/2021,126.94
13/12/2021,128.84
14/12/2021,129.67
15/12/2021,133.18
16/12/2021,132.35
17/12/2021,130.29
20/12/2021,134.01
21/12/2021,137.81
22/12/2021,140.63
23/12/2021,141.45
24/12/2021,141.45
27/12/2021,139.8
28/12/2021,141.87
29/12/2021,142.28
30/12/2021,141.87
31/12/2021,141.45
4/1/2022,140.63
5/1/2022,133.18
6/1/2022,127.23
7/1/2022,127.39
10/1/2022,126.56
11/1/2022,119.86
12/1/2022,119.86
13/01/2022,119.78
14/01/2022,119.78
17/01/2022,117.46
18/01/2022,117.55
19/01/2022,125.16
20/01/2022,124.74
21/01/2022,124.91
24/01/2022,118.29
25/01/2022,126.56
26/01/2022,121.6
27/01/2022,117.46
28/01/2022,118.29
7/2/2022,122.35
8/2/2022,120.36
9/2/2022,121.27
10/2/2022,123.75
11/2/2022,123.92
14/02/2022,125.41
15/02/2022,132.77
16/02/2022,130.78
17/02/2022,134.84
18/02/2022,135.08
21/02/2022,132.6
22/02/2022,130.29
23/02/2022,130.04
24/02/2022,131.94
25/02/2022,130.7
28/02/2022,129.05
1/3/2022,129.46
2/3/2022,129.87
3/3/2022,131.61
4/3/2022,133.43
7/3/2022,130.87
8/3/2022,131.36
9/3/2022,128.63
10/3/2022,124.08
11/3/2022,117.88
14/03/2022,112.58
15/03/2022,116.72
16/03/2022,116.22
17/03/2022,114.16
18/03/2022,113.08
21/03/2022,119.95
22/03/2022,122.84
23/03/2022,121.6
24/03/2022,121.27
25/03/2022,121.1
28/03/2022,120.44
29/03/2022,119.12
30/03/2022,119.12
31/03/2022,117.63
1/4/2022,121.19
4/4/2022,124.08
5/4/2022,125.41
6/4/2022,127.23
7/4/2022,124.91
8/4/2022,122.84
12/4/2022,124.48
13/04/2022,125.97
14/04/2022,124.78
15/04/2022,124.09
18/04/2022,123.09
19/04/2022,119.62
20/04/2022,123.39
21/04/2022,122.1
22/04/2022,122.4
25/04/2022,115.15
26/04/2022,115.15
27/04/2022,118.13
28/04/2022,115.65
29/04/2022,115.15
4/5/2022,112.27
5/5/2022,118.13
6/5/2022,116.15
9/5/2022,114.06
10/5/2022,115.25
11/5/2022,111.08
12/5/2022,103.34
13/05/2022,96.19
16/05/2022,89.54
17/05/2022,95.8
18/05/2022,102.45
19/05/2022,109.59
20/05/2022,107.01
23/05/2022,103.74
24/05/2022,108.2
25/05/2022,109.69
26/05/2022,107.81
27/05/2022,109.2
30/05/2022,109.2
31/05/2022,111.58
1/6/2022,114.16
2/6/2022,113.47
3/6/2022,111.98
6/6/2022,116.15
7/6/2022,117.04
8/6/2022,118.43
9/6/2022,117.64
10/6/2022,116.15
13/06/2022,108.2
14/06/2022,105.52
15/06/2022,105.23
16/06/2022,109.89
17/06/2022,116.15
20/06/2022,110.19
21/06/2022,110.19
22/06/2022,105.23
23/06/2022,109.2
24/06/2022,108.7
27/06/2022,112.18
28/06/2022,113.17
29/06/2022,113.17
30/06/2022,111.18
1/7/2022,108.7
4/7/2022,107.7
5/7/2022,102
6/7/2022,100
7/7/2022,103
8/7/2022,104.9
11/7/2022,102.5
12/7/2022,102
13/07/2022,101
14/07/2022,102.5
15/07/2022,101.2
18/07/2022,102.6
19/07/2022,102
20/07/2022,103
21/07/2022,105.5
22/07/2022,108.5
25/07/2022,108.6
26/07/2022,110
27/07/2022,109.9
28/07/2022,109.9
29/07/2022,106.1
1/8/2022,109.4
2/8/2022,110
3/8/2022,110
4/8/2022,107.9
5/8/2022,104.5
8/8/2022,104.8
9/8/2022,105.2
10/8/2022,105.8
11/8/2022,106.8
12/8/2022,107.2
15/08/2022,108.5
16/08/2022,109
17/08/2022,111.3
18/08/2022,112
19/08/2022,112
22/08/2022,111.8
23/08/2022,112.6
24/08/2022,111.9
25/08/2022,112.8
26/08/2022,112.2
29/08/2022,112.2
30/08/2022,113.7
31/08/2022,114.5
5/9/2022,115.5
6/9/2022,115
7/9/2022,112
8/9/2022,115
9/9/2022,116.1
12/9/2022,115
13/09/2022,114
14/09/2022,112
15/09/2022,112
16/09/2022,112.8
19/09/2022,112.5
20/09/2022,113.3
21/09/2022,112
22/09/2022,110
23/09/2022,108.6
26/09/2022,107.7
27/09/2022,107.7
28/09/2022,102.1
29/09/2022,100
30/09/2022,99
3/10/2022,94
4/10/2022,90.5
5/10/2022,91.4
6/10/2022,86.7
7/10/2022,81.5
10/10/2022,80.5
11/10/2022,79.8
12/10/2022,81.1
13/10/2022,78.7
14/10/2022,79
17/10/2022,79
18/10/2022,82
19/10/2022,80
20/10/2022,80.2
21/10/2022,74.8
24/10/2022,72.8
25/10/2022,75
26/10/2022,78
27/10/2022,83
28/10/2022,83.9
31/10/2022,85.5
1/11/2022,86.5
2/11/2022,81
3/11/2022,85.4
4/11/2022,84.3
7/11/2022,84.5
8/11/2022,86
9/11/2022,87
10/11/2022,81
11/11/2022,86.5
14/11/2022,89.1
15/11/2022,89.4
